scenario_id,scenario_name,run_id,timestep_index,timestamp_seconds,total_occupancy,occupancy_zone_1,occupancy_zone_2,occupancy_zone_3,occupancy_zone_4,cpu_util_comp_1,gpu_util_comp_1,workload_cat_comp_1,heat_w_comp_1,cpu_util_comp_2,gpu_util_comp_2,workload_cat_comp_2,heat_w_comp_2,cpu_util_comp_3,gpu_util_comp_3,workload_cat_comp_3,heat_w_comp_3,cpu_util_comp_4,gpu_util_comp_4,workload_cat_comp_4,heat_w_comp_4,cpu_util_comp_5,gpu_util_comp_5,workload_cat_comp_5,heat_w_comp_5,cpu_util_comp_6,gpu_util_comp_6,workload_cat_comp_6,heat_w_comp_6,cpu_util_comp_7,gpu_util_comp_7,workload_cat_comp_7,heat_w_comp_7,cpu_util_comp_8,gpu_util_comp_8,workload_cat_comp_8,heat_w_comp_8,cpu_util_comp_9,gpu_util_comp_9,workload_cat_comp_9,heat_w_comp_9,cpu_util_comp_10,gpu_util_comp_10,workload_cat_comp_10,heat_w_comp_10,outdoor_temperature_c,relative_humidity_percent,solar_irradiance_w_m2,cooling_level_ac1,setpoint_ac1,state_ac1,cooling_level_ac2,setpoint_ac2,state_ac2,cooling_level_ac3,setpoint_ac3,state_ac3,cooling_level_ac4,setpoint_ac4,state_ac4,zone_1_temperature_c,zone_2_temperature_c,zone_3_temperature_c,zone_4_temperature_c,room_average_temperature_c,max_zone_temperature_c,min_zone_temperature_c,temperature_gradient_c,comp_heat_zone_1_w,comp_heat_zone_2_w,comp_heat_zone_3_w,comp_heat_zone_4_w,occ_heat_zone_1_w,occ_heat_zone_2_w,occ_heat_zone_3_w,occ_heat_zone_4_w,env_heat_zone_1_w,env_heat_zone_2_w,env_heat_zone_3_w,env_heat_zone_4_w,interzone_heat_zone_1_w,interzone_heat_zone_2_w,interzone_heat_zone_3_w,interzone_heat_zone_4_w,hvac_cooling_zone_1_w,hvac_cooling_zone_2_w,hvac_cooling_zone_3_w,hvac_cooling_zone_4_w,net_heat_zone_1_w,net_heat_zone_2_w,net_heat_zone_3_w,net_heat_zone_4_w,total_computational_heat_w,total_occupancy_heat_w,total_envelope_heat_w,total_hvac_cooling_w,total_net_heat_w,optimal_cooling_ac1,optimal_cooling_ac2,optimal_cooling_ac3,optimal_cooling_ac4,optimal_temperature_c,optimal_hvac_action,target_objective_cost
5,Opposing Thermal Zones,0,10,100.0,6,1,2,2,1,31.31,18.75,GENERAL,112.26,31.04,22.09,GENERAL,116.94,32.52,17.5,GENERAL,111.9,29.87,19.47,LIGHT,111.54,14.09,4.02,LIGHT,68.64,16.18,2.15,LIGHT,68.45,16.32,1.82,LIGHT,68.13,13.74,5.79,LIGHT,70.86,30.92,22.8,GENERAL,117.85,32.28,18.83,GENERAL,113.59,27.53,54.0,201.7,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,21.742,21.709,21.718,21.709,21.72,21.742,21.709,0.033,452.64,137.09,138.99,231.44,85.0,170.0,170.0,85.0,200.02,251.08,301.34,251.08,-6.93,4.18,-1.43,4.18,875.0,875.0,875.0,875.0,-144.27,-312.65,-266.1,-303.3,960.16,510.0,1003.52,3500.0,-1026.32,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,1.9945
5,Opposing Thermal Zones,0,11,110.0,6,1,2,2,1,30.75,21.61,GENERAL,115.85,29.99,19.58,LIGHT,111.86,30.35,17.58,GENERAL,109.31,30.14,18.76,GENERAL,110.81,17.97,4.21,LIGHT,73.78,13.08,1.1,LIGHT,63.0,13.73,5.18,LIGHT,69.93,17.53,1.74,LIGHT,69.52,31.38,20.15,GENERAL,114.45,30.12,22.05,GENERAL,115.73,27.54,54.0,201.8,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,21.739,21.703,21.713,21.703,21.715,21.739,21.703,0.036,447.83,136.78,139.45,230.18,85.0,170.0,170.0,85.0,200.33,251.49,301.74,251.49,-7.62,4.62,-1.62,4.62,875.0,875.0,875.0,875.0,-149.46,-312.11,-265.43,-303.71,954.24,510.0,1005.05,3500.0,-1030.71,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,2.0242
5,Opposing Thermal Zones,0,12,120.0,6,1,2,2,1,31.12,22.9,GENERAL,118.25,30.9,21.52,GENERAL,115.91,31.83,18.06,GENERAL,111.88,28.87,19.4,LIGHT,110.19,14.91,2.17,LIGHT,66.89,16.53,5.0,LIGHT,73.16,15.51,2.52,LIGHT,68.17,16.98,2.9,LIGHT,70.57,27.3,17.7,LIGHT,105.67,31.0,22.17,GENERAL,117.0,27.54,54.0,202.0,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,21.736,21.697,21.708,21.697,21.709,21.736,21.697,0.039,456.23,140.05,138.74,222.67,85.0,170.0,170.0,85.0,200.47,251.75,302.03,251.75,-8.31,5.06,-1.81,5.06,875.0,875.0,875.0,875.0,-141.61,-308.14,-266.04,-310.52,957.69,510.0,1006.0,3500.0,-1026.31,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,2.0532
5,Opposing Thermal Zones,0,13,130.0,6,1,2,2,1,29.76,21.42,LIGHT,114.33,27.97,20.81,LIGHT,111.18,29.8,17.76,LIGHT,108.89,29.52,21.24,LIGHT,113.76,12.09,4.26,LIGHT,66.5,16.86,2.45,LIGHT,69.75,12.01,5.68,LIGHT,68.53,15.19,3.42,LIGHT,69.12,30.49,18.69,GENERAL,111.15,32.16,20.43,GENERAL,115.84,27.55,54.0,202.2,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,21.733,21.691,21.703,21.691,21.704,21.733,21.691,0.042,448.16,136.25,137.65,226.99,85.0,170.0,170.0,85.0,200.83,252.22,302.52,252.22,-9.0,5.5,-2.0,5.5,875.0,875.0,875.0,875.0,-150.01,-311.03,-266.83,-305.29,949.05,510.0,1007.79,3500.0,-1033.16,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,2.0837
5,Opposing Thermal Zones,0,14,140.0,6,1,2,2,1,30.05,17.78,GENERAL,109.23,32.51,17.03,GENERAL,111.18,30.94,17.9,GENERAL,110.53,28.51,22.33,LIGHT,114.13,16.61,3.96,LIGHT,71.7,17.32,5.72,LIGHT,75.23,16.64,2.16,LIGHT,69.04,15.66,3.02,LIGHT,69.11,28.07,20.22,LIGHT,110.42,27.33,20.54,LIGHT,109.97,27.55,54.0,202.3,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,21.73,21.685,21.698,21.685,21.7,21.73,21.685,0.045,445.07,146.93,138.15,220.39,85.0,170.0,170.0,85.0,200.93,252.41,302.72,252.41,-9.69,5.94,-2.19,5.94,875.0,875.0,875.0,875.0,-153.69,-299.72,-266.32,-311.26,950.54,510.0,1008.47,3500.0,-1030.99,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,2.113
5,Opposing Thermal Zones,0,15,150.0,6,1,2,2,1,27.27,17.99,LIGHT,106.07,28.63,21.05,LIGHT,112.36,28.01,17.4,LIGHT,106.11,31.17,19.16,GENERAL,112.7,13.34,1.49,LIGHT,63.91,12.31,3.71,LIGHT,65.95,15.31,1.14,LIGHT,65.85,14.19,3.62,LIGHT,68.17,29.36,22.05,LIGHT,114.77,29.04,22.93,LIGHT,115.69,27.55,54.0,202.5,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,21.727,21.679,21.692,21.679,21.694,21.727,21.679,0.048,437.24,129.86,134.02,230.46,85.0,170.0,170.0,85.0,201.07,252.66,303.01,252.66,-10.38,6.38,-2.38,6.38,875.0,875.0,875.0,875.0,-162.07,-316.1,-270.35,-300.5,931.58,510.0,1009.4,3500.0,-1049.02,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,2.1477
5,Opposing Thermal Zones,0,16,160.0,6,1,2,2,1,30.16,19.74,GENERAL,112.31,32.23,22.8,GENERAL,119.49,31.29,21.17,GENERAL,115.87,30.91,17.07,GENERAL,109.24,13.19,3.96,LIGHT,67.43,15.27,3.9,LIGHT,69.94,16.34,5.22,LIGHT,73.25,12.08,5.89,LIGHT,68.94,32.2,22.12,GENERAL,118.43,32.57,19.6,GENERAL,115.11,27.56,54.0,202.7,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,21.724,21.673,21.687,21.673,21.689,21.724,21.673,0.051,456.91,137.37,142.19,233.54,85.0,170.0,170.0,85.0,201.42,253.13,303.52,253.13,-11.09,6.71,-2.34,6.71,875.0,875.0,875.0,875.0,-142.76,-307.79,-261.63,-296.62,970.01,510.0,1011.2,3500.0,-1008.8,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,2.1714
5,Opposing Thermal Zones,0,17,170.0,6,1,2,2,1,29.44,18.11,LIGHT,108.97,31.84,18.78,GENERAL,112.97,32.44,19.45,GENERAL,114.72,32.3,18.54,GENERAL,113.19,13.99,2.38,LIGHT,66.06,12.24,1.83,LIGHT,63.04,16.02,3.05,LIGHT,69.6,12.02,1.15,LIGHT,61.75,27.55,18.64,LIGHT,107.4,31.7,18.95,GENERAL,113.05,27.56,54.0,202.8,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,21.721,21.667,21.681,21.667,21.684,21.721,21.667,0.054,449.85,129.1,131.35,220.45,85.0,170.0,170.0,85.0,201.52,253.32,303.72,253.32,-11.78,7.15,-2.53,7.15,875.0,875.0,875.0,875.0,-150.41,-315.43,-272.46,-309.08,930.75,510.0,1011.88,3500.0,-1047.38,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,2.2106
5,Opposing Thermal Zones,0,18,180.0,6,1,2,2,1,31.23,20.05,GENERAL,114.11,28.47,17.74,LIGHT,107.2,31.84,22.23,GENERAL,118.15,31.45,18.24,GENERAL,111.67,13.56,4.57,LIGHT,68.81,15.28,4.64,LIGHT,71.06,18.46,1.6,LIGHT,70.48,16.29,5.83,LIGHT,74.11,31.5,20.5,GENERAL,115.12,29.76,21.98,LIGHT,115.17,27.56,54.0,203.0,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,21.718,21.661,21.676,21.661,21.679,21.718,21.661,0.057,451.13,139.87,144.59,230.29,85.0,170.0,170.0,85.0,201.66,253.58,304.02,253.58,-12.48,7.48,-2.48,7.48,875.0,875.0,875.0,875.0,-149.69,-304.07,-258.87,-298.65,965.88,510.0,1012.84,3500.0,-1011.28,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,2.2344
5,Opposing Thermal Zones,0,19,190.0,6,1,2,2,1,32.76,17.9,GENERAL,112.8,29.62,17.54,LIGHT,108.34,29.18,18.43,LIGHT,109.12,27.92,19.76,LIGHT,109.54,19.0,1.72,LIGHT,71.33,18.99,5.92,LIGHT,77.62,18.04,1.53,LIGHT,69.84,12.16,4.57,LIGHT,67.06,27.91,20.07,LIGHT,109.99,32.37,18.32,GENERAL,112.94,27.57,54.0,203.2,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,21.715,21.655,21.671,21.655,21.674,21.715,21.655,0.06,439.8,148.95,136.9,222.93,85.0,170.0,170.0,85.0,202.02,254.04,304.52,254.04,-13.17,7.92,-2.67,7.92,875.0,875.0,875.0,875.0,-161.35,-294.09,-266.25,-305.11,948.58,510.0,1014.62,3500.0,-1026.8,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,2.2678
5,Opposing Thermal Zones,0,20,200.0,6,1,2,2,1,32.2,18.02,GENERAL,112.28,28.88,21.82,LIGHT,113.83,31.47,21.89,GENERAL,117.17,32.55,19.51,GENERAL,114.95,18.98,3.14,LIGHT,73.44,12.47,1.74,LIGHT,63.2,12.82,3.91,LIGHT,66.89,17.43,1.16,LIGHT,68.53,27.61,21.15,LIGHT,111.24,28.82,17.01,LIGHT,106.54,27.57,54.0,203.3,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,21.712,21.649,21.666,21.649,21.669,21.712,21.649,0.063,458.23,136.64,135.42,217.78,85.0,170.0,170.0,85.0,202.12,254.23,304.72,254.23,-13.86,8.36,-2.86,8.36,875.0,875.0,875.0,875.0,-143.51,-305.77,-267.72,-309.63,948.07,510.0,1015.3,3500.0,-1026.63,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,2.3004
5,Opposing Thermal Zones,0,21,210.0,6,1,2,2,1,28.41,17.36,LIGHT,106.55,32.15,22.0,GENERAL,118.19,29.42,19.75,LIGHT,111.4,31.42,18.77,GENERAL,112.43,14.47,2.95,LIGHT,67.51,15.92,3.93,LIGHT,70.8,12.71,5.66,LIGHT,69.38,17.39,5.36,LIGHT,74.78,29.26,22.87,LIGHT,115.88,27.92,22.07,LIGHT,113.01,27.57,54.0,203.5,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,21.709,21.643,21.661,21.643,21.664,21.709,21.643,0.066,448.57,138.31,144.16,228.89,85.0,170.0,170.0,85.0,202.26,254.49,305.0,254.49,-14.55,8.8,-3.05,8.8,875.0,875.0,875.0,875.0,-153.72,-303.4,-258.89,-297.82,959.93,510.0,1016.24,3500.0,-1013.83,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,2.3287
5,Opposing Thermal Zones,0,22,220.0,6,1,2,2,1,31.71,19.14,GENERAL,113.35,27.37,22.13,LIGHT,112.41,29.78,17.09,LIGHT,107.86,32.19,20.71,GENERAL,116.3,18.81,4.54,LIGHT,75.32,16.09,4.76,LIGHT,72.25,16.54,2.39,LIGHT,69.26,17.46,4.46,LIGHT,73.52,31.39,21.7,GENERAL,116.79,27.49,17.51,LIGHT,105.63,27.58,54.0,203.7,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,21.706,21.637,21.656,21.637,21.659,21.706,21.637,0.069,449.92,147.57,142.78,222.42,85.0,170.0,170.0,85.0,202.62,254.96,305.5,254.96,-15.24,9.24,-3.24,9.24,875.0,875.0,875.0,875.0,-152.7,-293.23,-259.96,-303.38,962.69,510.0,1018.04,3500.0,-1009.27,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,2.3598
5,Opposing Thermal Zones,0,23,230.0,6,1,2,2,1,29.74,20.41,LIGHT,112.79,32.65,21.73,GENERAL,118.41,32.45,17.71,GENERAL,112.13,27.81,20.39,LIGHT,110.35,12.16,2.3,LIGHT,63.65,14.65,1.29,LIGHT,65.25,18.38,1.35,LIGHT,70.0,14.68,5.09,LIGHT,70.98,29.14,20.24,LIGHT,111.78,29.31,18.77,LIGHT,109.79,27.58,54.0,203.8,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,21.703,21.631,21.651,21.631,21.654,21.703,21.631,0.072,453.68,128.9,140.98,221.57,85.0,170.0,170.0,85.0,202.71,255.15,305.69,255.15,-15.93,9.68,-3.43,9.68,875.0,875.0,875.0,875.0,-149.54,-311.27,-261.76,-303.6,945.13,510.0,1018.7,3500.0,-1026.17,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,2.3958
