scenario_id,sim_time_s,time,ai_requested_c,applied_c,baseline_c,status,reason
5,6870.0,01:54:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,6880.0,01:54:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,6890.0,01:54:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,6900.0,01:55:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,6910.0,01:55:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,6920.0,01:55:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,6930.0,01:55:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,6940.0,01:55:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,6950.0,01:55:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,6960.0,01:56:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,6970.0,01:56:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,6980.0,01:56:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,6990.0,01:56:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,7000.0,01:56:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,7010.0,01:56:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,7020.0,01:57:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,7030.0,01:57:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,7040.0,01:57:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,7050.0,01:57:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,7060.0,01:57:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,7070.0,01:57:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,7080.0,01:58:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,7090.0,01:58:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,7100.0,01:58:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,7110.0,01:58:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,7120.0,01:58:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,7130.0,01:58:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,7140.0,01:59:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,7150.0,01:59:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,7160.0,01:59:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,7170.0,01:59:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,7180.0,01:59:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
5,7190.0,01:59:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
